OID_,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,TRACT,TRACTFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,ALR_VALB,ALR_VALP,ALR_VALA,ALR_NPCTL,ALR_VRA_NPCTL,SOVI_SCORE,SOVI_RATNG,SOVI_SPCTL,RESL_SCORE,RESL_RATNG,RESL_SPCTL,RESL_VALUE,CRF_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXP_AREA,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_ALRB,AVLN_ALRP,AVLN_ALR_NPCTL,AVLN_RISKV,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXP_AREA,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_ALRB,CFLD_ALRP,CFLD_ALR_NPCTL,CFLD_RISKV,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXP_AREA,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_ALRB,CWAV_ALRP,CWAV_ALRA,CWAV_ALR_NPCTL,CWAV_RISKV,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXP_AREA,DRGT_EXPA,DRGT_EXPT,DRGT_HLRA,DRGT_HLRR,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_ALRA,DRGT_ALR_NPCTL,DRGT_RISKV,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXP_AREA,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_ALRB,ERQK_ALRP,ERQK_ALR_NPCTL,ERQK_RISKV,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXP_AREA,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_ALRB,HAIL_ALRP,HAIL_ALRA,HAIL_ALR_NPCTL,HAIL_RISKV,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXP_AREA,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPA,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRA,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALA,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_ALRB,HWAV_ALRP,HWAV_ALRA,HWAV_ALR_NPCTL,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_AREA,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_NPCTL,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXP_AREA,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_ALRB,ISTM_ALRP,ISTM_ALR_NPCTL,ISTM_RISKV,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXP_AREA,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_ALRB,LNDS_ALRP,LNDS_ALR_NPCTL,LNDS_RISKV,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXP_AREA,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_ALRB,LTNG_ALRP,LTNG_ALR_NPCTL,LTNG_RISKV,LTNG_RISKS,LTNG_RISKR,RFLD_EVNTS,RFLD_AFREQ,RFLD_EXP_AREA,RFLD_EXPB,RFLD_EXPP,RFLD_EXPPE,RFLD_EXPA,RFLD_EXPT,RFLD_HLRB,RFLD_HLRP,RFLD_HLRA,RFLD_HLRR,RFLD_EALB,RFLD_EALP,RFLD_EALPE,RFLD_EALA,RFLD_EALT,RFLD_EALS,RFLD_EALR,RFLD_ALRB,RFLD_ALRP,RFLD_ALRA,RFLD_ALR_NPCTL,RFLD_RISKV,RFLD_RISKS,RFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXP_AREA,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_ALRB,SWND_ALRP,SWND_ALRA,SWND_ALR_NPCTL,SWND_RISKV,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXP_AREA,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPA,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRA,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALA,TRND_EALT,TRND_EALS,TRND_EALR,TRND_ALRB,TRND_ALRP,TRND_ALRA,TRND_ALR_NPCTL,TRND_RISKV,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXP_AREA,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_ALRB,TSUN_ALRP,TSUN_ALR_NPCTL,TSUN_RISKV,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXP_AREA,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_ALRB,VLCN_ALRP,VLCN_ALR_NPCTL,VLCN_RISKV,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXP_AREA,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPA,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRA,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALA,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_ALRB,WFIR_ALRP,WFIR_ALRA,WFIR_ALR_NPCTL,WFIR_RISKV,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXP_AREA,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPA,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRA,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALA,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER
13307,T08001007801,Colorado,CO,08,Adams,County,001,08001,007801,08001007801,3936,337566831.000000000000000,0.000000000000000,0.250199040000000,652610.249368279706687,57.219473909527665,Relatively Low,70.076019350380093,39.568311529699137,Relatively Low,41.326883206634420,375800.585104307625443,269591.324243700888474,0.009155970763845,106209.260860606664210,0.000000000000000,0.000798630965741,0.000002326212084,0.000000000000000,53.140193061981819,65.629310754887499,99.339996337890625,Very High,0.998617829993089,52.319999694824219,Relatively Moderate,0.493434692467173,2.653584003448486,1.736586570739746,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,1.000000000000000,0.061919636873335,0.250198505700000,337566831.000000000000000,3936.000000000000000,45657600000.000000000000000,0.000000000000000,45995166831.000000000000000,0.000000243155000,0.000002599812433,0.001133111072704,Relatively Low,5.082418751534499,0.000633613729774,7349.919265384092796,0.000000000000000,7355.001684135624600,74.045846348967743,Relatively Moderate,0.000000015056037,0.000000160979098,0.000000000000000,72.496887991168947,12772.597152438142075,79.919611853684060,Relatively Moderate,497.000000000000000,22.590909090909090,0.250198505700000,0.000000000000000,0.000000000000000,0.000012100000276,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,,0.000365000679698,0.250198505700000,337558000.000000000000000,3936.000000000000000,45657600000.000000000000000,45995158000.000000000000000,0.028795809525081,0.000056728114875,Very Low,3547.900000000000091,0.000081498030718,945.377156330953312,4493.277156330953403,29.353876506094839,Very Low,0.000010510215087,0.000000020705800,38.612396364234208,7802.964768296008515,39.487703943300197,Very Low,282.000000000000000,8.278765168704098,0.250198505700000,337566831.000000000000000,3936.000000000000000,45657600000.000000000000000,0.000000000000000,45995166831.000000000000000,0.000084415726000,0.000000015409263,0.000298849860000,Relatively High,235910.767172287072754,0.000502113148067,5824.512517579122687,0.000000000000000,241735.279689866292756,97.812158333431299,Very High,0.000698856479689,0.000000127569397,0.000000000000000,99.654365690504463,419794.240383438300341,99.084336203206007,Very High,0.000000000000000,0.000000000000000,0.250198505700000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000776262993,0.000001233054945,0.000055219974456,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,0.000000000000000,0.014890031797660,0.250198505700000,337566831.000000000000000,3936.000000000000000,45657600000.000000000000000,45995166831.000000000000000,0.000056991008000,0.000002850693100,Relatively High,286.457899354568497,0.000167070684539,1938.019940657318102,2224.477840011887110,48.440482833563394,Relatively Low,0.000000848596109,0.000000042446820,56.919439631119864,3862.998343872800433,59.411436459220532,Relatively Low,0.000000000000000,0.010000021355044,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001885017963395,0.000007395919527,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,815.000000000000000,37.045533110728570,0.250198505700000,337566831.000000000000000,3936.000000000000000,45657600000.000000000000000,45995166831.000000000000000,0.000000019450695,0.000000007030031,Relatively Moderate,243.237097309344733,0.001025055225117,11890.640611352755514,12133.877708662099394,73.377175644757486,Relatively High,0.000000720559827,0.000000260430697,70.092595920029709,21071.529079860963975,84.476521322472450,Relatively High,16.000000000000000,0.666666666666667,0.013303436484000,22875719.730652432888746,476.432714053703990,5526619483.022965431213379,0.000000000000000,5549495202.753618240356445,0.000233793660000,0.000008708216200,0.038004555000000,Relatively Low,3565.465493975631034,0.002765919385822,32084.664875530812424,0.000000000000000,35650.130369506441639,73.230852338116819,Relatively Moderate,0.000010562250691,0.000000702723421,0.000000000000000,77.606454188881330,61909.537644806070602,79.391618703324923,Relatively Moderate,41.000000000000000,1.184601625531898,0.250198505700000,337566831.000000000000000,3936.000000000000000,45657600000.000000000000000,0.000000000000000,45995166831.000000000000000,0.000002403984100,0.000000028392634,0.000000311817640,Very Low,961.308438009108841,0.000132382985389,1535.642630509572427,0.000000000000000,2496.951068518681950,29.012120713370404,Relatively Low,0.000002847757391,0.000000033633889,0.000000000000000,28.992135056018618,4336.171693383802449,34.377824287684916,Relatively Low,0.000000000000000,0.000439373530179,0.250199040000000,337566831.000000000000000,3936.000000000000000,45657600000.000000000000000,0.000000000000000,45995166831.000000000000000,0.163229129860979,0.002218087807188,0.000000000000000,Relatively Moderate,24209.806690593450185,0.003835903859878,44496.484774585194828,0.000000000000000,68706.291465178670478,55.062837257967814,Relatively Moderate,0.000071718559015,0.000000974569070,0.000000000000000,57.361187853422834,119314.423083760106238,63.530419064833751,Relatively Moderate,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000009999999747,0.020436612697800,49650816.883556954562664,245.296489697446930,2845439280.490384101867676,0.000000000000000,2895090097.373940467834473,0.400000000000000,0.000067706809000,0.013579329000000,Relatively Low,198.603262517092247,0.000000166082422,1.926556090183745,0.000000000000000,200.529818607276013,44.425814277050407,Very Low,0.000000588337610,0.000000000042196,0.000000000000000,52.170810887945485,348.237390026272806,50.178376064310513,Very Low,73.000000000000000,4.520133491753460,0.250198505700000,337566831.000000000000000,3936.000000000000000,45657600000.000000000000000,0.000000000000000,45995166831.000000000000000,0.000000434314273,0.000000003023258,0.000000033681001,Very Low,662.695770903060179,0.000012247632120,142.072532586656138,0.000000000000000,804.768303489716232,41.323954247598472,Relatively Low,0.000001963154285,0.000000003111695,0.000000000000000,61.799798013011717,1397.549828397249485,48.669314560243542,Relatively Low,March 2023
13308,T08001007802,Colorado,CO,08,Adams,County,001,08001,007802,08001007802,3893,274028483.000000000000000,0.000000000000000,0.248575470000000,490307.708864611806348,47.145982971031728,Relatively Low,56.599861782999305,30.033821077107358,Relatively Low,29.440221147201107,288458.445567280927207,215351.054925962234847,0.006302361262183,73107.390641318765120,0.000000000000000,0.000785871061900,0.000001618895778,0.000000000000000,50.667026798506228,62.120058983018602,97.539993286132812,Very High,0.989633724948169,52.319999694824219,Relatively Moderate,0.493434692467173,2.653584003448486,1.699751615524292,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,1.000000000000000,0.061919669795983,0.248574807000000,274028483.000000000000000,3893.000000000000000,45158800000.000000000000000,0.000000000000000,45432828483.000000000000000,0.000000243155000,0.000002599812433,0.001133111072704,Relatively Low,4.125783022958653,0.000626691628560,7269.622891295800400,0.000000000000000,7273.748674318759186,73.919017309815160,Relatively Moderate,0.000000015056037,0.000000160979098,0.000000000000000,72.545036052328726,12363.566060090988685,79.481995909242258,Relatively Moderate,497.000000000000000,22.590909090909086,0.248574807000000,0.000000000000000,0.000000000000000,0.000012100000276,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,,0.000365000973530,0.248574807000000,274020000.000000000000000,3893.000000000000000,45158800000.000000000000000,45432820000.000000000000000,0.024386716042498,0.000044260459222,Very Low,2439.099999999999909,0.000062891845974,729.545413295021945,3168.645413295022081,22.992460718228152,Very Low,0.000008900899546,0.000000016155111,34.047725297695941,5385.910160271851964,31.830614089330734,Very Low,282.000000000000000,8.278769570519339,0.248574807000000,274028483.000000000000000,3893.000000000000000,45158800000.000000000000000,0.000000000000000,45432828483.000000000000000,0.000084415726000,0.000000015409263,0.000298849860000,Relatively Moderate,191506.580963757121935,0.000496627663980,5760.880902168245484,0.000000000000000,197267.461865925317397,96.990395128202110,Relatively High,0.000698856479688,0.000000127569397,0.000000000000000,99.612043121994816,335305.686996983247809,98.544451315226183,Very High,0.000000000000000,0.000000000000000,0.248574807000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000776262993,0.000001233054945,0.000055219974456,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,0.000000000000000,0.014890039714684,0.248574807000000,274028483.000000000000000,3893.000000000000000,45158800000.000000000000000,45432828483.000000000000000,0.000056991008000,0.000002850693100,Relatively High,232.539504461856097,0.000165245471268,1916.847466712129517,2149.386971173984875,47.673940497518281,Relatively Low,0.000000848596109,0.000000042446820,58.283650033774862,3653.423976639845478,58.138271314869748,Relatively Low,0.000000000000000,0.010000026672051,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001885017963395,0.000007395919527,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,815.000000000000000,37.045552807824890,0.248574807000000,274028483.000000000000000,3893.000000000000000,45158800000.000000000000000,45432828483.000000000000000,0.000000019450695,0.000000007030031,Relatively Moderate,197.453916273554540,0.001013856705127,11760.737779470595342,11958.191695744148092,72.929169511625403,Relatively Moderate,0.000000720559827,0.000000260430697,70.159677052263390,20325.955653590288421,83.620028749401058,Relatively High,16.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000233793660000,0.000008708216200,0.038004555000000,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,41.000000000000000,1.184602255384146,0.248574807000000,274028483.000000000000000,3893.000000000000000,45158800000.000000000000000,0.000000000000000,45432828483.000000000000000,0.000002403984100,0.000000028392634,0.000000311817640,Very Low,780.366637866549468,0.000130936728180,1518.866046893741668,0.000000000000000,2299.232684760291249,28.071619190933568,Relatively Low,0.000002847757391,0.000000033633889,0.000000000000000,28.458400442035714,3908.124470387560450,32.732007800979879,Relatively Low,0.000000000000000,0.000439373530176,0.248575470000000,274028483.000000000000000,3893.000000000000000,45158800000.000000000000000,0.000000000000000,45432828483.000000000000000,0.163229129862027,0.002218087807203,0.000000000000000,Relatively Moderate,19652.927929843684979,0.003793997389865,44010.369722438546887,0.000000000000000,63663.297652282228228,53.655611855021689,Relatively Moderate,0.000071718559015,0.000000974569070,0.000000000000000,57.245976416924329,108211.793034070578869,61.618227655425009,Relatively Moderate,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.400000000000000,0.000067706809000,0.013579329000000,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,73.000000000000000,4.520135895106772,0.248574807000000,274028483.000000000000000,3893.000000000000000,45158800000.000000000000000,0.000000000000000,45432828483.000000000000000,0.000000434314273,0.000000003023258,0.000000033681001,Very Low,537.960190736515642,0.000012113829228,140.520419044677965,0.000000000000000,678.480609781193607,38.834347182751252,Relatively Low,0.000001963154285,0.000000003111695,0.000000000000000,60.300162059327810,1153.248512577490601,44.966227465157210,Relatively Low,March 2023
13309,T08001007900,Colorado,CO,08,Adams,County,001,08001,007900,08001007900,5490,429966362.000000000000000,34.000000000000000,0.638906580000000,695531.692210355307907,59.344527422346950,Relatively Low,72.702142363510717,45.990793151231884,Relatively Low,51.485832757429165,442392.811423782783095,338868.071121271583252,0.008924469083156,103523.841364609339507,0.898937901895163,0.000788126935198,0.000001625586354,0.026439350055740,51.835498038847263,61.225800313941868,90.290000915527344,Very High,0.948859709744299,52.319999694824219,Relatively Moderate,0.493434692467173,2.653584003448486,1.572203874588013,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,1.000000000000000,0.061919504643963,0.638906580000000,429966362.000000000000000,5490.000000000000000,63684000000.000000000000000,34.000000000000000,64113966396.000000000000000,0.000000243155000,0.000002599812433,0.001133111072704,Relatively Low,6.473589523841193,0.000883775248085,10251.792877784211669,0.002385496995167,10258.268852805047572,78.346290250604795,Relatively Moderate,0.000000015056037,0.000000160979098,0.000070161676328,72.501585362989402,16128.090036945623069,82.922275602911100,Relatively Moderate,497.000000000000000,22.590909090909083,0.638906580000000,33.555434520034957,33.555434520034957,0.000012100000276,Very Low,0.009172378235580,0.009172378235580,68.367406919739949,Very Low,0.000269775830458,79.347762194190054,0.014420848601165,68.043333491889840,Very Low,,0.000365000437670,0.638906580000000,429956000.000000000000000,5490.000000000000000,63684000000.000000000000000,64113956000.000000000000000,0.025613294231472,0.000049153146988,Very Low,4019.599999999999909,0.000098495651698,1142.549559699306201,5162.149559699306337,32.066608732414217,Very Low,0.000009348638301,0.000000017940920,35.552058623200324,8115.951538962052837,40.310612186652712,Very Low,282.000000000000000,8.278747489402429,0.638906580000000,429966362.000000000000000,5490.000000000000000,63684000000.000000000000000,34.000000000000000,64113966396.000000000000000,0.000084415726000,0.000000015409263,0.000298849860000,Relatively High,300484.778131824976299,0.000700355991588,8124.129502415980824,0.084119485958237,308608.991753726964816,98.566910805186865,Very High,0.000698856479689,0.000000127569397,0.002474102528183,99.648487555989234,485196.252567909599748,99.307900870475194,Very High,0.000000000000000,0.000000000000000,0.638906580000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000776262993,0.000001233054945,0.000055219974456,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,0.000000000000000,0.014890000000000,0.638906580000000,429966362.000000000000000,5490.000000000000000,63684000000.000000000000000,64113966362.000000000000000,0.000056991008000,0.000002850693100,Relatively High,364.867781845681407,0.000233033043222,2703.183301374157054,3068.051083219836528,55.925284149314223,Relatively Low,0.000000848596109,0.000000042446820,58.041352168933017,4823.601800472176365,64.053276160827039,Relatively Low,0.000000000000000,0.010000000000000,0.002233166559000,3729274.352507366798818,0.000000000000000,0.000000000000000,3729274.352507366798818,0.001885017963395,0.000007395919527,Very High,70.297491449049417,0.000000000000000,0.000000000000000,70.297491449049417,43.731070649932235,Relatively Low,0.000000163495328,0.000000000000000,45.175888280007072,110.521988430013181,45.143299767621997,Relatively Low,815.000000000000000,37.045454000000014,0.638906580000000,429966362.000000000000000,5490.000000000000000,63684000000.000000000000000,64113966362.000000000000000,0.000000019450695,0.000000007030031,Relatively Moderate,309.816487371470942,0.001429764528936,16585.268535652088758,16895.085023023559188,82.579269534385062,Relatively High,0.000000720559827,0.000000260430697,70.129730118230498,26562.518134691545129,89.232151413512213,Relatively High,16.000000000000000,0.666666666666667,0.002442339354000,4020286.037878033239394,4.602530832416000,53389357.656025595963001,31.668886091392000,57409675.362789720296860,0.000233793660000,0.000008708216200,0.038004555000000,Relatively Low,626.611591361602677,0.000026719889037,309.950712831864053,0.802374615499362,937.364678808966119,33.266787232543393,Very Low,0.000001457350264,0.000000004867011,0.023599253397040,32.441224135096412,1473.728379925404624,35.259002045378871,Very Low,41.000000000000000,1.184599095815363,0.638906580000000,429966362.000000000000000,5490.000000000000000,63684000000.000000000000000,34.000000000000000,64113966396.000000000000000,0.000002403984100,0.000000028392634,0.000000311817640,Very Low,1224.439885359113077,0.000184650048218,2141.940559323566958,0.000012558882410,3366.380457241562453,32.850542551815757,Relatively Low,0.000002847757391,0.000000033633889,0.000000369378894,28.713511479996708,5292.636398212550375,37.623079484374259,Relatively Low,0.000000000000000,0.000794901680316,0.638906580000000,429966362.000000000000000,5490.000000000000000,63684000000.000000000000000,34.000000000000000,64113966396.000000000000000,0.090223182049934,0.001226024669747,0.031952643331055,Relatively Moderate,30836.567907553337136,0.005350384194802,62064.456659707910148,0.000863573135730,92901.025430834357394,60.816355321475179,Relatively Moderate,0.000071718559015,0.000000974569070,0.000025399209874,57.305933388979668,146059.352135557273868,67.892308424106929,Relatively Moderate,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000009999999747,0.017214960746100,20131987.714412979781628,306.145264799878930,3551285071.678595066070557,33.999989382720003,3571417093.392997741699219,0.400000000000000,0.000067706809000,0.013579329000000,Very Low,80.527948823346762,0.000000207281184,2.404461739785186,0.000004616970302,82.932415180102254,35.504738801089267,Very Low,0.000000187288951,0.000000000037756,0.000000135793244,37.331287978785390,130.386664475098485,38.686200827664941,Very Low,73.000000000000000,4.520123839009289,0.638906580000000,429966362.000000000000000,5490.000000000000000,63684000000.000000000000000,34.000000000000000,64113966396.000000000000000,0.000000434314273,0.000000003023258,0.000000033681001,Very Low,844.090306159180045,0.000017083206386,198.165194080473128,0.000005176218377,1042.255505415871312,45.490523052352209,Relatively Low,0.000001963154285,0.000000003111695,0.000000152241717,61.145688987011773,1638.638143925520353,51.668410788184374,Relatively Low,March 2023
